"ABS.path","BEM.path","SEM.path","run","sample","index","total.fluo","C_alpha_lamdaEm","A_alpha_lamdaEm","M_beta_lamdaEm","B_gamma_lamdaEm","T_delta_lamdaEm","C_alpha_lamdaEx","A_alpha_lamdaEx","M_beta_lamdaEx","B_gamma_lamdaEx","T_delta_lamdaEx","C_alpha_peakheight","A_alpha_peakheight","M_beta_peakheight","B_gamma_peakheight","T_delta_peakheight","FIX","FIX2","HIX","HIX2","beta.alpha","site","replicate","process.replicate","filter","DecAbsCoeff436","DecAbsCoeff430","DecAbsCoeff420","DecAbsCoeff254","slope_classic","slope_lm","slope_short_Loiselle","slope_short_Helms","SR_Loiselle","SR_Helms","E2.to.E3","E4.to.E6"
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0004ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0004BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0004SEM.dat","run11",4,24,319.15116454811,424,417,417,322,348,330,250,320,275,275,0.254138741612355,0.403424083413391,0.26324799023771,0.0869194761403937,0.137201096728721,1.27762292442434,1.52376026022188,3.96819147271765,0.798719512826467,0.700751702603137,"Aguilar",2,"C",1,0.184081224553923,0.20930146361076,0.253565377280948,5.1215441766964,-0.0189977409406108,-0.0170841118263425,-0.0182130322763985,-0.0182729966091324,0.870042141669454,0.882518929156112,7.25479854518285,9.58101707615848
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0005ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0005BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0005SEM.dat","run11",5,25,342.843630001586,447,447,417,322,345,330,250,315,275,270,0.275465369019281,0.42429553069675,0.267026383537799,0.043193137727976,0.0810905889539317,1.11211856452143,1.40468004594331,7.69696998794528,0.885017425449774,0.558609139896999,"Nansa",1,"C",1,0.335194978465407,0.372988499224031,0.447418695550011,7.17821362757008,-0.0171775711302698,-0.0154593941655056,-0.0154082833883319,-0.0154500094471799,0.771123330285697,0.771349267262064,5.87561203454024,1.86187956180328
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0006ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0006BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0006SEM.dat","run11",6,26,328.031027331774,443,430,417,322,348,330,250,320,275,270,0.262384020066449,0.386846038398183,0.254401635832288,0.0442153401531623,0.0853612783888743,1.10178081140036,1.41955066023974,7.24227167313469,0.87867422481845,0.570841646653214,"Nansa",2,"C",1,0.409242226903184,0.454703738026631,0.528191897967071,7.1046935547598,-0.0154861883204903,-0.0147344957432835,-0.0134129556675901,-0.0133749013959884,0.720309584556561,0.719686041691956,5.440175992604,2.31580558149815
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0007ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0007BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0007SEM.dat","run11",7,27,303.100934854725,430,437,417,322,348,330,250,320,275,270,0.242013943858429,0.359385915088158,0.240830765462978,0.0369571135124489,0.0694488082361854,1.17037518657716,1.52213150860952,8.06944336679749,0.889739649992091,0.648680302062779,"Omana",1,"C",1,-0.112268982958883,-0.0605468442884491,0.0245432034616501,5.09903432877676,-0.0248962382773122,-0.0169712670607816,-0.0158575662598854,-0.0159104029737416,0.533315386428973,0.495242311884556,7.69250574436247,0.237390271097023
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0008ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0008BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0008SEM.dat","run11",8,28,295.637398161052,433,457,417,322,345,330,250,320,275,270,0.234473068591136,0.35225374456733,0.232712599233539,0.0420714206146001,0.0823251613732716,1.14881593856934,1.40959902762868,7.14579070746922,0.877237209264036,0.644664556371188,"Omana",2,"C",1,0.228500511174594,0.254585254337858,0.307472707630752,5.10333284716589,-0.017831308363141,-0.0156860278218869,-0.0152526198274855,-0.0152764620475428,0.74124273476234,0.746007034782638,6.1196336755746,3.37757421568024
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0009ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0009BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0009SEM.dat","run11",9,29,160.363713824191,437,417,417,306,348,330,250,320,275,275,0.125438409648597,0.211426540820723,0.135123933036931,0.0324596657165032,0.0603734315886167,1.19367264388981,1.43303007194361,5.196377530035,0.838615385335575,0.681672213168591,"Esla",1,"C",1,0.177514776152765,-0.775894782271764,-0.650899369116718,2.49047527413116,-0.0163591594367806,-0.0200528687824236,-0.0194296468494618,-0.019609685611177,0.210868982756443,0.164035946668985,73.0383718559857,-7.215738952607
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0010ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0010BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run11/Group001Sample0010SEM.dat","run11",10,30,155.130544703665,427,440,417,319,348,330,250,310,270,275,0.123430865904727,0.212367359191434,0.131124552778687,0.0367677393528529,0.058703695053326,1.16729823305239,1.43441473346364,5.48042153865878,0.845689050622012,0.685160008572529,"Esla",2,"C",1,-0.00070407522810885,0.0161981362843396,0.0479732929072338,2.47952858660322,-0.0246314028031349,-0.0184348030382979,-0.0187217469933524,-0.0187619635503754,0.623519023204073,0.599046314517755,9.02270251107286,0.178009314788346
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0001ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0001BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0001SEM.dat","run12",1,31,83.4567096114899,420,457,420,306,319,330,250,320,275,270,0.0734976297009431,0.119360718613698,0.0788668980379397,0.0310028088859086,0.0214592416314685,1.10758686711682,1.50489263390569,17.8446502227799,0.946934541730513,0.619327347201739,"Carrion",1,"C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0002ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0002BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0002SEM.dat","run12",2,32,81.3632276074448,420,391,414,306,319,330,250,320,275,270,0.0733441623055901,0.18104162402624,0.0732540655492293,0.0248968802020241,0.0142547184506136,1.20666362553474,1.50801007893232,16.4688051272588,0.942755100150521,0.601887226955006,"Carrion",2,"C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0003ABS.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0003BEM.dat","/Users/selinkubilay/Nextcloud/Hydra_Cantabria/Spanien_Mai2018/AqualogData/run12/Group001Sample0003SEM.dat","run12",3,33,128.798526774752,443,443,414,303,319,330,250,320,275,270,0.115489093275866,0.179892831508372,0.116727824729031,0.0425956146035642,0.0204878981099608,1.27349882186302,1.41894611227049,12.3119331888406,0.92487943067215,0.643068860938997,"Tiron",1,"C",1,-0.799289741164936,-0.733321298337724,-0.623373893625705,1.99038778309334,-0.0300026756866181,-0.0199603516484119,-0.0194462669186883,-0.0198665228223308,0.162111177739303,0.144603995364465,-112.393579043833,0.42965168212667
